471.790967568328	135.118027256116
758.854416557686	845.045334833536
606.386369759909	-517.801374831890
315.355361184750	-1214.21169489566
-1385.20012375394	-174.952162967736
-914.549728119170	-1412.76954070462
-507.954904994101	526.171142804934
428.500204965435	-1165.22887985025
-847.788217160668	-901.079157341682
-1269.27057645599	90.4846158316582
1441.76806665914	382.070541690360
-879.723114411057	-379.210103307247
1449.76001715534	319.360902057646
331.113041822254	1039.16605362987
-756.064342368237	605.837067630615
53.8737885386865	-321.378256739206
638.493162224258	215.605989077469
-720.392917802525	-750.678794448790
-1155.94198208663	682.040199334202
149.008489773152	-470.012563921812
-843.294702495856	-1264.09597541022
-563.473247370085	-593.307215176692
1419.39924848252	-598.792554228008
-572.428528516481	-1430.33640721010
1338.74251026824	-971.657245026882
-268.314400144283	1082.75638983308
-1468.99919539147	467.844508600666
-569.793008160180	1069.61280396486
-1034.37948708656	-687.178602563741
1482.24762067983	1187.84333886629
-149.282386161012	-873.628812382856
135.654862761924	1392.50454073818
-713.004665905281	-256.919735882498
1147.62370374814	-811.304358409313
-1190.81678427762	955.110596894272
970.688068576236	-418.669520213771
-218.472808690597	4.57220444829727
1261.03404778696	743.022355308639
84.0364764563062	995.549641994418
1112.50391934267	-316.587053876533
-441.567568174868	-1210.09095935485
-299.542765429070	-703.825155523931
293.768671492281	875.835037656321
1234.55378450047	1310.58222780092
-1101.03894260064	204.775765027629
-1373.49774778509	1314.06467169675
-296.883117097288	291.745183650011
287.123062347960	1463.85590296807
1259.03788915367	787.045507575799
-618.672563267565	-943.152394179432
